"id","pop","stationName","latitude","longitude","departement","marque","Gazole","E10","SP98"
"15500003","R","PRE CHAMBON - MASSIAC",45.262,45.262,"15","Intermarche",NA,NA,NA
"26450003","R","690, Avenue Resistance de la Déportation - Cleon D'Andran",44.611153997653,44.611153997653,"26","Independant sans enseigne",NA,NA,NA
"42290002","R","1 Rue du Moulin Gillier - Sorbiers",45.481,45.481,"42","Total","1.998","1.967","2.077"
"12200005","R","125 Avenue du Quercy - VILLEFRANCHE-DE-ROUERGUE",44.35769,44.35769,"12","Intermarche",NA,NA,NA
"72400005","R","RD 323 - CHERRE",48.175,48.175,"72","Avia","2.069","2.039","2.069"
"57140002","A","AUTOROUTE A31 - LA MAXE",49.147,49.147,"57","Esso",NA,NA,NA
"87240001","R","Rue de la Libération - Ambazac",45.95596,45.95596,"87","Systeme U","1.919","1.88","1.985"
"37110003","R","Rue du Petit Versailles - Château-Renault",47.59,47.59,"37","Intermarche","1.939","1.879","1.959"
"72600002","R","Route de la Ferté Bernard - SAINT-RéMY-DES-MONTS",48.3429714881,48.3429714881,"72","Intermarche","1.943","1.892",NA
"4200009","A","AIRE D AUBIGNOSC - Aubignosc",44.133508652902,44.133508652902,"04","Avia","2.154","2.104","2.204"
"64310002","R","PLACE DU CHÂTEAU - Saint-Pée-sur-Nivelle",43.352,43.352,"64","Netto","1.949","1.889",NA
"55500003","R","91 rue de Ligny - Velaines",48.699,48.699,"55","Avia","1.969",NA,NA
"37800005","R","ZAC Les Marchaux - Les Rotes - SAINTE-MAURE DE TOURAINE",47.104,47.104,"37","Intermarche","1.902","1.85","1.925"
"14160002","R","Boulevard Maurice Thorez - DIVES-SUR-MER",49.284,49.284,"14","Geant",NA,"1.939","1.959"
"17570001","R","4 AVENUE ROYAN - LES MATHES",45.687,45.687,"17","Total",NA,NA,NA
"38140009","R","ZA le Plan, 180 Rue du 8 Mai 1945 - Renage",45.341950173368,45.341950173368,"38","Netto","1.889",NA,"1.889"
"47310005","R","15 Route d'Agen - Laplume",44.114,44.114,"47","Intermarche Contact","1.939","1.879","1.919"
"46000004","R","REGOURD RD.911 - Cahors",44.474288298042,44.474288298042,"46","Total",NA,NA,NA
"93606001","R","ZONE DE PARINOR SECTEUR N°2 - AULNAY-SOUS-BOIS",48.955,48.955,"93","Carrefour","1.964","1.902","1.996"
"13200006","R","Avenue de la libération - Arles",43.706,43.706,"13","Leclerc","1.899","1.849",NA
"13850001","R","ZAC des Pradeaux - Gréasque",43.436,43.436,"13","Intermarche","1.948","1.895","1.968"
"80130003","R","12 Avenue du Parc - Friville-Escarbotin",50.07400305217,50.07400305217,"80","Intermarche","1.919","1.899","1.999"
"74450001","R","223 Route de la Clusaz - SAINT-JEAN-DE-SIXT",45.915,45.915,"74","Total","2.1","02.06","2.13"
"55000010","A","32 RUE ERNEST BRADFER - Bar-le-Duc",48.769,48.769,"55","Total","2.031","1.993",NA
"38170004","R","115 AVENUE DE LA REPUBLIQUE - SEYSSINET",45.1758,45.1758,"38","Total Access",NA,NA,NA
"15220002","R","RN122 La Croix Blanche - Saint-Mamet-la-Salvetat",44.859,44.859,"15","Total","2.079",NA,"2.079"
"26780006","R","45 RUE DE LA SOURCE - Châteauneuf-du-Rhône",44.502,44.502,"26","SYSTEM U",NA,"1.889",NA
"86102001","R","13 Avenue Honoré de Balzac - CHâTELLERAULT",46.792,46.792,"86","Total Access","1.917","1.976","1.968"
"21340001","R","Route d'Autun - NOLAY",46.952,46.952,"21","Atac","1.949","1.929","1.999"
"6190004","R","171 Avenue Louis Pasteur - Roquebrune-Cap-Martin",43.764,43.764,"06","Esso","2.029","1.999","2.079"
"63160003","R","ROUTE DE CLERMONT - BILLOM",45.729,45.729,"63","Avia","1.939","1.929",NA
"13150006","R","BD JULES FERRY RD 99 - TARASCON",43.80743,43.80743,"13","Total Access","1.908","1.864","1.956"
"59113001","R","impasse roger bouvry - SECLIN",50.541,50.541,"59","Carrefour Market","1.912","1.9",NA
"61100009","R","204 rue DE PARIS - Flers",48.751,48.751,"61","Avia",NA,NA,NA
"77450007","R","53 avenue Joffre - Esbly",48.89668571755,48.89668571755,"77","Esso Express","1.942","1.915","1.995"
"94220003","R","114 Rue de Paris - Charenton-le-Pont",48.825,48.825,"94","Avia","2.149","2.099","2.199"
"20144002","R","LIEUDIT CAVO ZONZA - Zonza",41.699,41.699,"20","VITO","2.073",NA,NA
"29470003","R","zac ty ar menez - PLOUGASTEL-DAOULAS",48.383,48.383,"29","Leclerc","1.899","1.849","1.929"
"95470006","R","2 AVENUE HENRI BARBUSSE - FOSSES",49.10021,49.10021,"95","Total",NA,"2.018","2.128"
"27950002","R","Rue des Prés - SAINT-MARCEL",49.10324,49.10324,"27","Intermarche","1.919","1.857","1.964"
"85800002","R","LES MARATTES cd 38 bis - SAINT-GILLES-CROIX-DE-VIE",46.701,46.701,"85","Total","1.98","1.949","2.059"
"91540003","R","17 rue Faraday - MENNECY",48.565,48.565,"91","Netto","1.969",NA,NA
"79000002","R","Boulevard de l'Atlantique - NIORT",46.317,46.317,"79","Carrefour","1.898",NA,"1.949"
"38300024","R","155 rue de la bascule - st savin",45.627446928568,45.627446928568,"38","N.C.","1.999",NA,NA
"35680001","R","ROUTE DE VITRE - Louvigné-de-Bais",48.054,48.054,"35","Elan","02.09",NA,NA
"63440003","A","AUTOROUTE A71 - AIRE DES VOLCANS D'AUVERGNE - CHAMPS",46.058707223,46.058707223,"63","Total","2.139","2.089","2.199"
"26500002","R","LES JONQUETTES - Bourg-lès-Valence",44.968,44.968,"26","Total Access","1.913","1.869","1.959"
"25600003","R","7 RUE DE PONTARLIER - SOCHAUX",47.5142424,47.5142424,"25","Intermarche","1.917","1.821",NA
"86300001","R","Route de Poitiers - Chauvigny",46.571,46.571,"86","Systeme U","1.895","1.874","1.989"
"52200004","R","13 rue de l'avenir - Saints-Geosmes",47.832,47.832,"52","Leclerc","1.969",NA,NA
"38380003","R","293, avenue Victor Hugo - Saint-Laurent-du-Pont",45.388,45.388,"38","Intermarche","1.925","1.865","1.935"
"17100008","R","Cours Hector Berlioz - Saintes",45.736,45.736,"17","Intermarche","1.92","1.867","1.977"
"83300006","R","526 Avenue Pierre Brossolette - DRAGUIGNAN BROSSOLETTE",43.532,43.532,"83","Intermarche","1.887","1.86","1.942"
"52400001","R","39 rue du Moulin - Bourbonne-les-Bains",47.9542,47.9542,"52","Carrefour Market",NA,NA,NA
"56500003","R","ZA LE BRONUT - MOREAC",47.89078,47.89078,"56","Intermarche","1.955","1.868","1.899"
"59125004","A","AUTOROUTE A2 - AIRE LA SENTINELLE EST - Trith-Saint-Léger",50.3398791925,50.3398791925,"59","Total","2.074","2.034",NA
"28300009","A","Aire de Bois-Paris A11 Sens Province/Paris - Gasville-Oisème",48.467,48.467,"28","Shell","2.059","2.117","2.187"
"54600005","R","BD DES AIGUILLETTES - Villers-lès-Nancy",48.67308,48.67308,"54","Total","2.036","1.974",NA
"84000018","R","20 AVENUE PIERRE SEMARD - AVIGNON",43.9428549052,43.9428549052,"84","Total","2.005","1.958","2.068"
"62290001","R","Rue de Mazingarbe - NOEUX-LES-MINES",50.47753377,50.47753377,"62","Leclerc","1.889","1.864","1.951"
"10210002","R","13 route de Troyes - CHAOURCE",48.058,48.058,"10","petrovex","1.899",NA,"1.919"
"21490004","R","zae de la petite fin - Saint-Julien",47.39837281,47.39837281,"21","Carrefour Contact","1.969","1.899","1.955"
"75019017","R","152-162 BLD DE LA VILLETTE - PARIS",48.88001,48.88001,"75","Total","2.106","2.052","2.162"
"62270002","R","5,RUE JULES FERRY - FRéVENT",50.27748,50.27748,"62","Carrefour Market",NA,NA,NA
"73420002","R","La Coua - VIVIERS-DU-LAC",45.6473617151,45.6473617151,"73","Intermarche","1.944","1.844","1.975"
"71250004","R","14 route de la Digue - Cluny",46.428,46.428,"71","Avia",NA,"1.939","2.029"
"83120006","R","24 BOULEVARD JEAN MOULIN - RD559 - Sainte-Maxime",43.304,43.304,"83","Total Access","1.916","1.868","1.943"
"11290005","R","Lieu dit Le GOUTAL - Route d'ALAIRAC - D211 - LAVALETTE",43.184973456198,43.184973456198,"11","Carrefour Contact","1.968","1.949","1.999"
"69340001","R","AVENUE DU CHATER - FRANCHEVILLE",45.735,45.735,"69","Carrefour","1.919","1.859","1.912"
"75010007","R","25 BOULEVARD DE LA CHAPELLE - Paris",48.8842187,48.8842187,"75","N.C.",NA,NA,NA
"34500027","R","1 AVENUE DE LA DEVEZE - BEZIERS",43.332,43.332,"34","Total Access","1.909","1.878","1.954"
"60600004","R","Rue Gérard de Nerval - CLERMONT",49.3826,49.3826,"60","Intermarche","1.919","1.904","1.939"
"37380003","A","AUTOROUTE A10 AIRE DE LA BRUNELLERIE - Monnaie",47.476,47.476,"37","BP","2.179","2.189","2.339"
"24100010","R","15 Route d'Agen - Lespinassat - BERGERAC",44.833,44.833,"24","Total","2.018","2.012","2.122"
"45150001","R","5, Avenue du Général de Gaulle - Jargeau",47.865,47.865,"45","Auchan","1.989","1.911","1.985"
"15000017","R","ZAC de la Sablière - Aurillac",44.92821246828,44.92821246828,"15","Carrefour","1.909","1.839","1.909"
"93240007","R","21 AV.DE STALINGRAD - COURS ST L - STAINS",48.9487499536,48.9487499536,"93","Total","2.084","2.034","2.144"
"78630010","R","CC ART DE VIVRE - CD 113 - ORGEVAL",48.92529,48.92529,"78","Total Access","1.979","1.929","2.021"
"82300005","R","116 AVENUE EDOUARD HERRIOT - CAUSSADE",44.154819601912,44.154819601912,"82","Intermarche","1.999","1.899","1.999"
"77340003","R","Route de Paris - Pontault-Combault",48.7768,48.7768,"77","Leclerc",NA,"1.87","1.932"
"54800003","R","N.I. du Val de l'Orne CONFLANS EN JARNISY - JARNY",49.164,49.164,"54","Leclerc","1.929","1.845","1.889"
"46340001","R","Les Peyroutilles - Salviac",44.679844320529,44.679844320529,"46","Systeme U",NA,NA,NA
"29280001","R","RUE DES MYOSOTIS - Plouzané",48.372,48.372,"29","Carrefour","1.869",NA,"1.889"
"64100016","R","123 avenue henri de navarre - Bayonne",43.512,43.512,"64","Total","2.023",NA,NA
"45290001","R","rue raymond picault - Nogent-sur-Vernisson",47.845,47.845,"45","BI1","1.919","1.899","1.999"
"95330009","R","2 avenue du Lycée - Domont",49.027,49.027,"95","Esso",NA,NA,NA
"83000010","R","160 BOULEVARD G.CLEMENCEAU - TOULON",43.12367,43.12367,"83","Total","2.005","1.958","2.068"
"33450007","R","101 avenue de la République - Saint-Loubès",44.915609,44.915609,"33","Carrefour Market","1.925",NA,"1.998"
"25700003","R","1 ROUTE DE BELCHAMP - VALENTIGNEY",47.484,47.484,"25","Total","2.027","1.95","02.06"
"76260003","R","RD 925 ETALONDES - ETALONDES",50.032,50.032,"76","Leclerc","1.919","1.899",NA
"62137001","R","2246 route de St Omer - Coulogne",50.928,50.928,"62","Total Access","1.918","1.872",NA
"70000010","R","Rue Olivier Albert - NOIDANS-LèS-VESOUL",47.6154674451,47.6154674451,"70","Leclerc","1.96","1.86","1.98"
"89630001","R","RUE DE L'ETANG - Quarré-les-Tombes",47.371,47.371,"89","rousseau",NA,NA,NA
"1980001","R","63 Rue du Bugey - LOYETTES",45.779,45.779,"01","Total","2.012",NA,NA
"89450001","R","RUE DU PONT - Saint-Père",47.4624788,47.4624788,"89","ROUSSEAU",NA,NA,NA
"84700004","R","ROUTE D#039;ORANGE - Sorgues",44.009,44.009,"84","Intermarche","1.949","1.869","1.959"
"39270002","R","Rue de l'Industrie - ORGELET",46.533,46.533,"39","Systeme U","1.925","1.879","1.979"
"13100015","R","AVENUE DU MAL DE LATTRE TASSIGNY - Aix-en-Provence",43.5320056086,43.5320056086,"13","Total Access","1.911","1.859","1.936"
"38360006","R","31 AVENUE DE ROMANS - SASSENAGE",45.205,45.205,"38","Total Access",NA,NA,NA
"59650001","R","10 PLACE DE LA REPUBLIQUE - Villeneuve-d'Ascq",50.62625,50.62625,"59","Carrefour Market","1.949","1.929","1.989"
"74100001","R","14 Rue de la Résistance - Annemasse",46.196,46.196,"74","Geant","1.949","1.849","1.949"
"85140001","R","CC  LES CHARMETTES - Les Essarts",46.765,46.765,"85","Systeme U","1.899","1.863","1.96"
"47120001","R","ROUTE DE SAINTE FOY LA GRANDE - DURAS",44.68,44.68,"47","Carrefour Contact","1.945",NA,"1.969"
"88420002","R","Quai du Rabodeau - MOYENMOUTIER",48.32778276,48.32778276,"88","Intermarche","1.919","1.829","1.889"
"13127009","R","Quartier du Griffon - Vitrolles",43.43087,43.43087,"13","Garoucha","1.917","1.815","1.864"
"42440005","R","4 rue des Tilleuls - NOIRéTABLE",45.816,45.816,"42","Independant sans enseigne",NA,NA,NA
"49300010","R","2 Rue Nationale - Le Puy-Saint-Bonnet",47.002,47.002,"49","Avia",NA,NA,NA
"22300006","R","Rue Paul SalaunParc Activités Izellan - PLOUBEZRE",48.714,48.714,"22","Intermarche",NA,NA,NA
"59000017","R","365, BOULEVARD VICTOR HUGO - LILLE",50.618,50.618,"59","Total Access","1.916",NA,"1.957"
"58230001","R","Lieu-dit Le Bourg - MOUX-EN-MORVAN",47.171,47.171,"58","Independant sans enseigne",NA,NA,NA
"45510002","R","Route de Tigy - VIENNE-EN-VAL",47.80104,47.80104,"45","Intermarche Contact","1.919",NA,"1.918"
"19490002","R","la chapeloune - STE FORTUNADE",45.196,45.196,"19","Total","2.023","1.992","2.102"
"13360001","R","ZAC de St Estève - ROQUEVAIRE",43.351,43.351,"13","Intermarche",NA,"1.839","1.89"
"52000001","R","7 Avenue de la République - CHAUMONT",48.105,48.105,"52","Geant","1.999","1.949","2.049"
"64530004","A","AUTOROUTE A64 AIRE DE PYRÉNÉES - AIRE DES PYRÉNÉES - GER",43.23019,43.23019,"64","Total","2.114","2.064","2.174"
"37270002","R","BOURG NEUF - Azay-sur-Cher",47.346,47.346,"37","Total",NA,NA,NA
"67300003","R","AV PIERRE MENDES FRANCE - SCHILTIGHEIM",48.60545851,48.60545851,"67","Total Access","1.937","1.847","1.923"
"30320006","A","AUTOROUTE A9 - AIRE DE MARGUERITES NORD - MARGUERITTES",43.875,43.875,"30","Total","2.144","2.114","2.224"
"58230002","R","14 RUE HENRI BACHELIN - MONTSAUCHE LES SETTONS",47.199,47.199,"58","Independant sans enseigne",NA,NA,NA
"38460004","R","Route de Satolas - Villemoirieu",45.719915635322,45.719915635322,"38","Independant sans enseigne","1.919",NA,NA
"46150001","R","LE CRABOL - Catus",44.554,44.554,"46","Supermarches Spar","1.991","1.942","1.995"
"33430001","R","D3 - BAZAS",44.4338774007,44.4338774007,"33","Systeme U","1.929","1.869","1.961"
"27700004","R","rue Planches - Les Andelys",49.24865,49.24865,"27","Intermarche","1.949","1.899","1.9"
"83140007","R","RD 16 - 333 ROUTE DES SABLETTES - Six-Fours-les-Plages",43.089,43.089,"83","Total","2.005","1.968","2.078"
"13400002","R","CAMP MAJOR - AUBAGNE",43.289,43.289,"13","Total","2.011","1.948","2.058"
"62000013","R","2 RUE DES ROSATI - ARRAS",50.291,50.291,"62","Total","2.009",NA,"2.087"
"89400001","R","Rue Pierre et Marie Curie - MIGENNES",47.962,47.962,"89","Atac","1.949",NA,"1.999"
"70300008","R","Rue du Bouquet - Saint-Sauveur",47.794,47.794,"70","GME",NA,NA,NA
"10110002","R","20 Avenue du Général Leclerc - Bar-sur-Seine",48.11577,48.11577,"10","Intermarche","1.953","1.897",NA
"84140007","R","4316 RTE DE MARSEILLE - MONTFAVET",43.907,43.907,"84","Total Access","1.935","1.853","1.935"
"94380004","R","AVENUE JEAN ROSTAND - Bonneuil-sur-Marne",48.76736,48.76736,"94","Total Access","1.969","1.927","1.997"
"20113002","R","Arconchello - OLMETO",41.716,41.716,"20","Total","02.04",NA,NA
"59250001","R","av Abbé Lemire - HALLUIN",50.77952,50.77952,"59","Total Access","1.926","1.919","1.968"
"35370004","R","12 ZONE D'ACTIVITE PIQUET OUEST - Étrelles",48.068,48.068,"35","Intermarche","1.909","1.859","1.949"
"68000006","R","11 Route de Wintzenheim - COLMAR",48.069,48.069,"68","Total","02.03","1.932","2.042"
"70400004","R","100 FAUBOURG DE MONTBELIARD - Héricourt",47.563,47.563,"70","Systeme U",NA,NA,NA
"25410002","R","ZAC LES BELLES OUVRIERES - SAINT-VIT",47.18667,47.18667,"25","Systeme U",NA,"1.849","1.949"
"20260005","R","Avenue Christophe Colomb - Calvi",42.561,42.561,"20","Esso",NA,NA,NA
"9100003","R","6 Avenue de Foix - PAMIERS",43.104,43.104,"09","Total","2.029","1.98","02.09"
"38290003","R","347 Avenue de la Libération - La Verpillière",45.641,45.641,"38","Total","2.012","1.971","2.081"
"3120001","R","94 RUE PRESIDENT ROOSEVELT - LAPALISSE",46.248,46.248,"03","Agip",NA,NA,NA
"6000027","R","PONT VINCENT AURIOL - NICE",43.717,43.717,"06","Total","2.025","1.988","2.098"
"57400007","R","8 Rue de Strasbourg - SARREBOURG",48.742,48.742,"57","Avia","1.999",NA,"2.049"
"79000005","R","232 Avenue de Paris - Niort",46.33028,46.33028,"79","Total","1.936","1.919","1.999"
"47310003","R","45 Route d'Agen - Estillac",44.184,44.184,"47","Elan","02.02",NA,"02.04"
"34800005","A","341, avenue de la salamane - Clermont-l'Hérault",43.61,43.61,"34","E.LECLERC",NA,NA,NA
"35580003","R","Rue du Perray - Goven",48.005,48.005,"35","Intermarche","1.908","1.862",NA
"13011025","R","171-173 Boulevard de Saint-Loup - Marseille",43.284916,43.284916,"13","N.C.","2.049","1.969","2.069"
"13880001","R","Quartier Font de Laurent - VELAUX",43.525,43.525,"13","Independant sans enseigne","1.919",NA,"1.939"
"34070016","R","AVENUE DE LA RECAMBALE - MONTPELLIER",43.60413,43.60413,"34","Total","2.011","1.979","2.089"
"6770002","R","Z.I. LA MANDA LIEU DIT LA TOUR - GATTIERES",43.7666750087,43.7666750087,"06","Total Access","1.928","1.886","1.977"
"45800001","R","15 Avenue Charles Péguy - Saint-Jean-de-Braye",47.905347653244,47.905347653244,"45","Simply Market","1.907","1.968","2.043"
"5300004","R","Avenue Léon Trinquier - Eyguians",44.34606,44.34606,"05","Independant sans enseigne",NA,NA,NA
"17390002","R","ZAC DES BREGAUDIERES - La Tremblade",45.76,45.76,"17","Intermarche","1.919","1.879","1.959"
"80430002","R","26 AVENUE DE LA LIBERATION - BEAUCAMPS-LE-VIEUX",49.842,49.842,"80","Carrefour Contact","1.969",NA,NA
"20290002","R","Casamozza - RN 193 - Lucciana",42.5249,42.5249,"20","Total","02.04",NA,NA
"7160001","R","chem Pra - Le Cheylard",44.912,44.912,"07","Systeme U","1.979","1.889","1.999"
"33420003","R","50 ROUTE DU STADE - GENISSAC",44.8599234,44.8599234,"33","Systeme U","1.936","1.903","1.949"
"88260001","R","Route de Vittel - Darney",48.093,48.093,"88","Intermarche","1.909","1.849","1.899"
"32220001","R","Avenue Maquis Meilhan - Lombez",43.47068,43.47068,"32","Intermarche","1.969","1.929","1.969"
"62129002","R","24 CHAUSSEE BRUNEHAUT - Thérouanne",50.6318815,50.6318815,"62","MADIC","1.939","1.899","1.959"
"91410001","R","101 Avenue de Paris - DOURDAN",48.531,48.531,"91","Total","2.058","2.011","2.121"
"77860002","R","94 AVENUE DU MARECHAL FOCH - Quincy-Voisins",48.897546218528,48.897546218528,"77","N.C.","02.09",NA,NA
"12400005","R","664 Avenue Docteur Lucien Galtier - SAINT-AFFRIQUE",43.957,43.957,"12","Independant sans enseigne","1.918","1.826","1.967"
"13260002","R","QUARTIER STE CROIX - CASSIS",43.217,43.217,"13","Total","2.015","1.978","2.088"
"68320001","R","Rue de Colmar - Muntzenheim",48.101,48.101,"68","Total","02.08",NA,"2.061"
"62690001","R","50 rue GEORGES LAMIOT - AUBIGNY-EN-ARTOIS",50.35,50.35,"62","Carrefour Market","1.942",NA,"1.989"
"6800019","R","79 AV.DE NICE - Cagnes-sur-Mer",43.65936,43.65936,"06","Total Access","1.905","1.868","1.975"
"29196001","R","Rue du Poher - QUIMPER",47.984,47.984,"29","Carrefour","1.957","1.919","1.942"
"17690002","R","TOTAL ACCESS Rte de Rochefort - ANGOULINS",46.1017339021,46.1017339021,"17","TOTAL ACCESS","1.893","1.866","1.936"
"33720007","A","A62 Autoroute des Deux Mers - Saint-Michel-de-Rieufret",44.645735006209,44.645735006209,"33","Shell","02.08","2.133","2.223"
"54230002","R","Rue Pasteur - NEUVES-MAISONS",48.613,48.613,"54","Intermarche","1.944","1.889","1.952"
"74240001","R","5 Rue René Cassin - GAILLARD",46.18,46.18,"74","Intermarche","1.995","1.925",NA
"78180002","R","13 Avenue Ampère - MONTIGNY-LE-BRETONNEUX",48.798,48.798,"78","Total","2.066","2.014","2.124"
"45100004","R","43/45 Avenue de Saint-Mesmin - ORLéANS",47.888,47.888,"45","Carrefour Market","1.959",NA,"1.999"
"64190002","R","ROUTE DEPARTEMENTALE 936 - Susmiou",43.31906,43.31906,"64","Intermarche","1.91","1.91",NA
"40120001","R","Route de Pau - SARBAZAN",44.019,44.019,"40","Carrefour Contact",NA,NA,NA
"69680002","R","44 Route de Genas - CHASSIEU",45.73704,45.73704,"69","Carrefour Market","1.888",NA,"1.907"
"89340004","R","150 RN6 le petit Villeblevin - Villeblevin",48.336,48.336,"89","Esso",NA,NA,NA
"24210002","R","28 Avenue de la Libération - Thenon",45.142,45.142,"24","Carrefour Contact","1.918","1.929","1.973"
"29233001","R","24 Route de Saint-Pol de Léon - CLEDER",48.664,48.664,"29","Systeme U","1.889",NA,"1.92"
"95460003","R","ROUTE D'ECOUEN RN 370 - EZANVILLE",49.028241057696,49.028241057696,"95","Total","2.084","2.014","2.124"
"33720006","R","48 Cours Joffre - PODENSAC",44.64717,44.64717,"33","Avia",NA,NA,NA
"13700007","R","Avenue du 8 Mai 1945 - MARIGNANE",43.418,43.418,"13","Intermarche","1.929","1.869",NA
"70250004","R","1 RUE DU PLAIN - Ronchamp",47.698,47.698,"70","Carrefour Contact","1.959",NA,"1.949"
"21200007","R","AV DU GENERAL DE GAULLE - BEAUNE",47.017,47.017,"21","BP","1.999","1.939","2.079"
"89100009","R","RN 60 - MALAY-LE-GRAND",48.17681,48.17681,"89","Netto","1.979","1.919",NA
"12560002","R","Les Rebels - A75 - Sortie 41 - Campagnac",44.417596130231,44.417596130231,"12","Independant sans enseigne",NA,NA,NA
"4120004","R","Boulevard Saint Michel - Castellane",43.851,43.851,"04","Avia","2.069","1.955","2.068"
"49140003","R","11 Rue du Vieux Port - SOUCELLES",47.569,47.569,"49","Carrefour Contact","1.899",NA,"1.949"
"17310003","R","41 av du moulin blanc - SAINT-PIERRE-D'OLéRON",45.935,45.935,"17","Total",NA,NA,NA
"86036001","R","93 Route de Gençay - Poitiers",46.56679,46.56679,"86","Leclerc","1.865","1.859","1.965"
"24300001","R","28, avenue Jules-Ferry - NONTRON",45.53377,45.53377,"24","Systeme U",NA,"1.899",NA
"13140002","R","RN 569 route de salon - Miramas",43.593,43.593,"13","Dyneff","1.989","1.959",NA
"21230006","R","Rue Lucienne et Jean Barnet - Arnay-le-Duc",47.131,47.131,"21","BI1","1.949",NA,"1.999"
"35120001","R","P.A. Les Rolandières - DOL-DE-BRETAGNE",48.551,48.551,"35","Carrefour Market",NA,NA,NA
"76220008","R","69 avenue de la première armée française - Gournay-en-Bray",49.473,49.473,"76","Independant sans enseigne","1.912",NA,NA
"13006003","R","88 Boulevard Notre-Dame - MARSEILLE",43.2862,43.2862,"13","Avia",NA,NA,NA
"34400018","R","487 AV.GAL. DE GAULLE RN 113 - LUNEL",43.6787530897,43.6787530897,"34","Total Access","1.893","1.834","1.933"
"34430001","R","Route de Montpellier - SAINT-JEAN-DE-VéDAS",43.5776019998,43.5776019998,"34","TOTAL","1.971","1.905","2.015"
"82000006","R","Rue de l'Abbaye - Montauban",44.003,44.003,"82","Leclerc","1.914","1.864","1.956"
"42500013","R","Terre Ronde - Le Chambon-Feugerolles",45.397,45.397,"42","Leclerc","1.984","1.942",NA
"74400001","R","Route Blanche - CHAMONIX-MONT-BLANC",45.912,45.912,"74","Carrefour Market","02.07",NA,NA
"15100004","R","41 Avenue de la République - SAINT-FLOUR",45.034,45.034,"15","N.C.",NA,NA,NA
"69260011","R","50-51 ROUTE DE PARIS - CHARBONNIERES",45.784,45.784,"69","Agip","1.999","1.999","2.099"
"38090004","R","62 AVENUE DE LA VERPILLIERE - Villefontaine",45.615,45.615,"38","Avia","2.009",NA,"2.079"
"24400004","R","ZI - Saint-Médard-de-Mussidan",45.038,45.038,"24","Intermarche","1.906","1.853","1.915"
"54520001","R","rue de la Sapinière - LAXOU",48.6912106069,48.6912106069,"54","Auchan","1.948","1.909",NA
"13170011","R","ROUTE DE MARTIGUES - Les Pennes-Mirabeau",43.409,43.409,"13","Total Access","1.908","1.857","1.924"
"91510002","R","10 Rue jacques Cartier - Lardy",48.531,48.531,"91","Intermarche","1.928","1.884","1.941"
"56800006","R","ROUTE NATIONALE 24 - AIRE SUD DE BROCÉLIANDE - PLOERMEL",47.918994310637,47.918994310637,"56","Total","2.124","2.074","2.184"
"88140003","R","Rue François de Neufchâteau - Contrexéville",48.188461950599,48.188461950599,"88","Leclerc","1.886","1.849","1.899"
"27620002","R","ROUTE DE FOURGES - GASNY",49.09375,49.09375,"27","Intermarche","1.919","1.876","1.964"
"45600002","R","RUE DE SAVOIE - SAINT-PèRE-SUR-LOIRE",47.7815546647,47.7815546647,"45","Systeme U","1.888",NA,"1.949"
"31570001","R","Route de Caraman - LANTA",43.56136,43.56136,"31","Independant sans enseigne",NA,NA,NA
"71300001","R","BOULEVARD DE LATTRE DE TASSIGNY - MONTCEAU-LES-MINES",46.678,46.678,"71","Geant","1.949","1.899","1.999"
"46230005","R","231 ROUTE DE CAHORS - LALBENQUE",44.343512136314,44.343512136314,"46","Carrefour Contact","1.955","1.919","1.975"
"62150002","R","68 RUE DE LA GARE - HOUDAIN",50.454,50.454,"62","Carrefour Contact","1.949","1.919","1.949"
"13090020","R","67 avenue De Lattre de Tassigny - Aix-en-Provence",43.542891,43.542891,"13","N.C.","2.049","1.969","2.069"
"25550002","R","85 grande rue - BAVANS",47.481004019895,47.481004019895,"25","Blanche",NA,NA,NA
"83440006","R","497 ROUTE DEPARTEMENTAL 562 - CALLIAN",43.607,43.607,"83","Agip","1.977",NA,NA
"24600004","R","ROUTE DE PERIGUEUX - Ribérac",45.248,45.248,"24","Leclerc","1.909","1.88","1.925"
"31250002","R","Chemin des Bordes - REVEL",43.4628684168,43.4628684168,"31","Casino","1.949","1.899","1.999"
"92500017","R","155 AVENUE PAUL DOUMER - Rueil-Malmaison",48.8706222,48.8706222,"92","N.C.","2.198","2.157","2.231"
"51100033","R","Route de BISSEUIL - Tours-sur-Marne",49.047,49.047,"51","Intermarche","1.884","1.849","1.895"
"1340005","R","103 RUE DES LUYERS - Montrevel-en-Bresse",46.3347264,46.3347264,"01","Carrefour Market","1.901",NA,NA
"91250001","R","Avenue Charles de Gaulle - SAINT-GERMAIN-LèS-CORBEIL",48.619,48.619,"91","Auchan","1.958","1.912","1.978"
"31470004","R","Avenue du Château d'Eau - FONSORBES",43.534,43.534,"31","Intermarche","1.949","1.899","1.914"
"31500014","R","228 Avenue de Castres - Toulouse",43.594,43.594,"31","Avia","2.128","2.085","2.173"
"31590002","R","Route de Puylaurens - Verfeil",43.653,43.653,"31","Intermarche Contact","1.924","1.875","1.944"
"78300011","R","45 AV DE LA MALADRERIE - POISSY",48.921,48.921,"78","Total","2.084","2.034","2.144"
"22110003","R","LE CAP VERT - Rostrenen",48.23682,48.23682,"22","Intermarche","1.895","1.865","1.925"
"20200017","R","14 route du cap - Ville-di-Pietrabugno",42.502395368601,42.502395368601,"20","N.C.",NA,NA,NA
